video_id,comment_id,text,like_count,published_at,author_channel_id,query,video_url,video_title,slang_hits,source_file
qkhvIZk5csk,UgyZeHRzzEfSeSfV_pR4AaABAg,Im a Canadian funeral director.  Dealt with a few people now who have had medical assistance in dying because ozempic destroyed their gastrointestinal systems.  Doesn't seem worth the risk...,89,2025-05-11T17:37:48Z,UCREWSanoW_38w5OUDA9-IOw,"""mounjaro side effects"" #shorts",https://www.youtube.com/watch?v=qkhvIZk5csk,Beware of this new problem with Ozempic !,['dying'],data_raw/youtube_comments.jsonl
qkhvIZk5csk,Ugyep4_h6uSYwcaHwt94AaABAg,"Reminds of Adderall prescribed for ADD & ADHD. Kids and adults abused for other supposed benefits like studying better then dying from heart attacks. Most parents with kids actually prescribed Adderall in limited doses always hoped to use less during day at school and no meds in evening or on weekends. Many abusers of the med took way too many, became addicted in mind and body, and had adverse reactions - heart (cardiomyopathy) & brain (psychoses).",1,2026-04-23T20:38:37Z,UCVphBiee5PZQtL-PZD735VQ,"""mounjaro side effects"" #shorts",https://www.youtube.com/watch?v=qkhvIZk5csk,Beware of this new problem with Ozempic !,['dying'],data_raw/youtube_comments.jsonl
qkhvIZk5csk,UgyzjQBhuW2oO4KS6zV4AaABAg,"The fact that people who have used this looks like Night of the Living Dead,  and people are still using this is mind boggling to me!!",12,2025-07-25T01:20:32Z,UCXsjV6jJyt0XhB9XvbWsBaw,"""mounjaro side effects"" #shorts",https://www.youtube.com/watch?v=qkhvIZk5csk,Beware of this new problem with Ozempic !,['dead'],data_raw/youtube_comments.jsonl
_rXANcA01C0,UgwfxF_YFC_P1E7bzqt4AaABAg,Just eat right and exercise. I  did both for 2 months and went from 266 to 235 and still going. My goal is 225. No shots and No pills. I walk 5 miles 3 days a week and changed the way I ate. So many people wants fast results but fail to realize they are hurting themselves in the long run,49,2025-09-27T21:13:39Z,UCv84LSbtydCRQh0HDBuD3Mw,"""mounjaro side effects"" #shorts",https://www.youtube.com/watch?v=_rXANcA01C0,This is what happens when you stop taking Ozempic,['ate'],data_raw/youtube_comments.jsonl
_rXANcA01C0,Ugz1cs5hwZVt2XNHyS94AaABAg,"I am forewarning you....I have just quit my job at an Endocrinology office. In all my years, I have NEVER, EVER, EVVVER been subjected to patients(in such a HUGE amount)as rude, stupid/full of brain fog, or argumentative, mean,& nasty, as I have, with THAT office! 
It is the most craziest, weirdest thing, & observation I've dealt with. 

This drug, & Wegovy, & Jardiance, are going to show the most volatile mood swings in your friends, & loved ones in the near future. Mark my words. It's going to get UGLY. 🥺😩😞",9,2025-11-29T13:18:18Z,UCNtJw28uICGNPY9wkzvjUBg,"""mounjaro side effects"" #shorts",https://www.youtube.com/watch?v=_rXANcA01C0,This is what happens when you stop taking Ozempic,['brain fog'],data_raw/youtube_comments.jsonl
zWaT_Ib-mfM,Ugz_G5wqM3UprhZDDl54AaABAg,"Currently on 7,5mg and dying… the other doses were fine",2,2025-12-29T13:41:06Z,UCHN5YdH3mqq6JHOFIqGoGeA,"""mounjaro side effects"" #shorts",https://www.youtube.com/watch?v=zWaT_Ib-mfM,Comparing 2.5mg 5mg 7.5mg Mounjaro. My experience on each dose.  #weightloss #shorts #tirzepatide,['dying'],data_raw/youtube_comments.jsonl
zWaT_Ib-mfM,UgwGTwgxht-arXx6Cpd4AaABAg,I thought you were dead❤glad to see you again and not with the story that you gain 20 pounds but its Monday and we should all start again😂,2,2025-10-28T14:13:48Z,UCySOSpi6y4_wgYfTiyaCYDQ,"""mounjaro side effects"" #shorts",https://www.youtube.com/watch?v=zWaT_Ib-mfM,Comparing 2.5mg 5mg 7.5mg Mounjaro. My experience on each dose.  #weightloss #shorts #tirzepatide,['dead'],data_raw/youtube_comments.jsonl
tvLwkR3ysWA,Ugwe5zb4AabCCPhpCK14AaABAg,"Thank you so much I’m on wegovy .5 and I was so sick yesterday and it was exactly that the food I ate 
So today I changed it 
It took a full day to go away 
Nauseous headache and acid reflux yuk
Thank you!!",56,2024-04-08T21:15:50Z,UCbTxY-sg2aNmlKweCjcIxLg,"""mounjaro side effects"" #shorts",https://www.youtube.com/watch?v=tvLwkR3ysWA,The unexpected side effect of Ozempic #weightloss #wegovy #ozempic,['ate'],data_raw/youtube_comments.jsonl
tvLwkR3ysWA,Ugw0dEreSvtDwGYVeWN4AaABAg,Yeah I ate a nice salad with all the fixings right b4 bed the other night and was burping all night 😢,3,2025-06-08T15:45:00Z,UCBwoobmmkaqdOSTeEKf1ybQ,"""mounjaro side effects"" #shorts",https://www.youtube.com/watch?v=tvLwkR3ysWA,The unexpected side effect of Ozempic #weightloss #wegovy #ozempic,['ate'],data_raw/youtube_comments.jsonl
tvLwkR3ysWA,Ugw0dJ2jSYt39-wk0mp4AaABAg,"I took my first dose yesterday and I have had indigestion these past two days mind you all I had yesterday morning before I took the Ozempic was three pieces of toast sourdough because of me by a diabetic two pieces of sliced turkey deli meat and a half a cup of coffee yesterday, Sunday morning ain't nothing else I made dinner. I ate a little piece, not even a piece size piece of meat to see to check the flavoring indigestion woke up this morning. Didn't have anything just water made me a smoothie then I was still hungry. 74 boiled eggs. I ate the egg whites and digestion my son a few minutes ago when he came over, made me a hotdog all I had was just the bunmustard, sauerkraut and the hotdog one and I have indigestion. This is a horrible feeling and all I've been drinking water all day long.",4,2024-04-29T22:20:13Z,UCuhD4J8Ny31lRT5QuQJoE1Q,"""mounjaro side effects"" #shorts",https://www.youtube.com/watch?v=tvLwkR3ysWA,The unexpected side effect of Ozempic #weightloss #wegovy #ozempic,['ate'],data_raw/youtube_comments.jsonl
uRHUfxs0I2s,UgwKDtbdXkgC9Fmm5tZ4AaABAg,I’m not on Ozempic but I am currently in a calorie deficit state and I think I didn’t eat enough yesterday lost 2 lb from the day before and then ate a high fat meal yogurt and cereal with milk too fast and as my first meal the next day… Thank you for the reminder that high fat content meals can make you nauseous. I hate being nauseous!,1,2025-03-02T19:02:47Z,UC8uGDRBtuybUETsqV9N6Yxw,"""semaglutide nausea"" #shorts",https://www.youtube.com/watch?v=uRHUfxs0I2s,My personal tricks to avoiding nausea with glp-1. #weightloss #diabetes #pcosweightloss #glp1,['ate'],data_raw/youtube_comments.jsonl
Z4eWCicCSqc,UgxdiJnLqc6oOBi4KwR4AaABAg,"I ate way to much pizza and felt super crappy like 30 min after and was on the brink of puking my guts out, but then I saw this vid and rubbed hand sanitizer on my nose and it went away mostly. You have to keep doing it though or else it comes back",3,2025-06-14T04:28:41Z,UCtbcEVi8O_ngaywq31CZNCA,"""semaglutide nausea"" #shorts",https://www.youtube.com/watch?v=Z4eWCicCSqc,Doctor Explains How to STOP Nausea immediately using this simple life hack! #nausea #doctor #,['ate'],data_raw/youtube_comments.jsonl
3R1Fwhf02LE,UgxjqdZBcrsNXStQy4l4AaABAg,"I just started and  it is amazing , so much  more energy , feel amazing , i have Hashinotos and this is the best i have felt in 10 years .Brain fog gone , no nausea, no vomiting.",28,2024-12-10T08:44:20Z,UCPZw3vAqwNvEUNEx2KEKfDQ,"""semaglutide nausea"" #shorts",https://www.youtube.com/watch?v=3R1Fwhf02LE,Ozempic Nausea Getting Worse? Try These 5 Fixes,['brain fog'],data_raw/youtube_comments.jsonl
3R1Fwhf02LE,UgyMhcA1mV43bNOfzCl4AaABAg,"I took my first Ozempic shot yesterday. I am at the point where I can’t even take any solid food. And believe me, I was eating bland food and a smaller portion. I couldn’t even eat toast. I just ate an apple because I was desperate to have something.I called my doctor today and he never called me back. Which makes me even more upset. Hopefully I hear from him tomorrow. I’m just afraid I’m going to be throwing up every day for the next week until I can stop taking this medication.",10,2024-03-12T09:40:21Z,UCSGF5jmRPucCQvVVvHutHdw,"""semaglutide nausea"" #shorts",https://www.youtube.com/watch?v=3R1Fwhf02LE,Ozempic Nausea Getting Worse? Try These 5 Fixes,['ate'],data_raw/youtube_comments.jsonl
3R1Fwhf02LE,Ugxlv64OsO4--ArPpfV4AaABAg,"Im T2D in obese , I started my journey at 208lbs. Im not 197 at week 4. I took my 5th dose Thursday, that was also my last weight check. I could not tolerate taking Ozempic, Victoza and Trulicity. I am currently taking Mounjaro and feel great! the only side effects i had were headache the first week, sulfur burps that still continue but was not often , like maybe 1 burp every 2 hrs or sometimes 1 an hr. skip some hours and repeat, the more im on it the less they get. I had severe diarreah from the others, but i am constipated with Mounjaro. I am using Miralax. I am so happy i can get full after a very small normal amount of food where i never could feel full before. I think its aomething some diabetics get. And i am not having cravings like i used to for a bunch of junk. I can enjoy a few bites of something delicous and stop eating it! I never could do that before. I am so blessed. I did take Trulicity fighting the nauseau and then eventually got diarreah every 3rd day of my shot after about 6 months i had to stop. That was the longest i was on one but has the sick feeling from day 1. Mounjaro doesn't make me feel sick like the others did. I am hoping the Mounjaro continues to work for me because none of the others took away my cravings or made me feel full so i prob over ate on them.",2,2025-01-13T04:20:49Z,UCv1ZLDGJLoe3iWC5vb5Diiw,"""semaglutide nausea"" #shorts",https://www.youtube.com/watch?v=3R1Fwhf02LE,Ozempic Nausea Getting Worse? Try These 5 Fixes,['ate'],data_raw/youtube_comments.jsonl
3R1Fwhf02LE,Ugz0pEbE10f3_3h9ksJ4AaABAg,"Thank you for explaining these details regarding the nausea. I have been searching on this topic because it's not made clear if I should take it on an empty stomach or with food on my stomach. 
Now I understand that the nausea is brought on not by the food on my stomach but it could be my interaction OR because I ate too much prior to my stomach digesting the last meal I ate. 
I need to eat small meals & from what I understand non-fried/greasy foods (which I rarely eat anyways). 
Thank you so much! 😁👍",4,2023-01-19T17:10:45Z,UCjOa9hBFPW9QeM5gISbjS_g,"""semaglutide nausea"" #shorts",https://www.youtube.com/watch?v=3R1Fwhf02LE,Ozempic Nausea Getting Worse? Try These 5 Fixes,['ate'],data_raw/youtube_comments.jsonl
3R1Fwhf02LE,UgwswsU5DA-7IkZ-5Qd4AaABAg,"I tried Ozempic for a little over a year.  I started at the .25 mg dose and went up to the .5 mg dose.  I had nausea with vomiting the first few days after my injection each week.  Even though I was careful about what I ate and not eating too late in the day, I would get nausea in the morning - often on an empty stomach - and it made getting ready for work challenging.  I took a 4 mg Zofran pill to help with the nausea on those days.  My care provider suggested I go back to the .25 mg dose of Ozempic to see if the lower dose would help, as I was still experiencing nausea after nine months of being on Ozempic.  My nausea never went away, so I eventually stopped taking Ozempic.  However, my blood glucose levels rose and I regained the 20 lbs. I had lost while on Ozempic, which was disappointing.  Now, I just recently switched to a different diabetes drug.  Hopefully the new drug works for me.  I think Ozempic was great for making me feel full faster and for the weight I lost.  I still think Ozempic is well worth using - if it works for you and you can handle the side effects.  My husband also takes Ozempic at the higher 1 mg dose and he does not have any of the negative side effects.  It leads me to believe that it just depends on the individual.",15,2022-07-31T22:21:39Z,UChRdjKj25-ZYv9SI_CkeL9g,"""semaglutide nausea"" #shorts",https://www.youtube.com/watch?v=3R1Fwhf02LE,Ozempic Nausea Getting Worse? Try These 5 Fixes,['ate'],data_raw/youtube_comments.jsonl
iaCTRnIkbsg,UgzHXGwpOKM1zruZ7B54AaABAg,"36 hours post initial dose. One of the worst symptoms after vomiting/nausea is HEADACHE from dehydration.  I have been taking tiny sips of peppermint tea and today added a few sips of vegetable broth with salt around 4PM but by midnight, am still burping broth taste! I know this medication slows the gut motility, but why isn't fluid being absorbed in the stomach, especially if I'm dehydrated? I've stuck with warm fluids b/c I know that's supposed to stimulate peristalsis. I've had 36 hours to think about how & why these symptoms are happening and how I could alleviate them. I'm wondering if by not being able to drink as much, if my HA is due in part to caffeine withdrawal. Ordered caffeine gum online to be delivered tomorrow. I'm used to having around 1-3 cups of hot tea per day (35mg caffeine ea.? roughly?) Also, this is a weird one, but is it possible that sugar-craving bacteria or yeast is dying off already and producing a HA b/c of toxins they release when their cells break apart? Maybe extra inflammation body-wide?",0,2025-06-02T05:20:36Z,UC6VVpckDQb3kMBxH6tSUj7g,"""semaglutide nausea"" #shorts",https://www.youtube.com/watch?v=iaCTRnIkbsg,Tips to Help Manage Your #Ozempic Side Effects,['dying'],data_raw/youtube_comments.jsonl
iaCTRnIkbsg,UgxDXnXMPciFY6KwYpx4AaABAg,"After taking ozempic, I vomitted three times the following day🥺 I felt fatigue and headache too. Due to that, the portion I ate was minimized almost up to 1/4 of what I usually eat since I had a trauma puking from time to.time especially since I am at work. Does that symptom last throughout while taking it or it is still just for a few days after first dose? I was given 0.5mg by my doctor since this was still my first time.",0,2024-07-31T22:32:03Z,UCgQydWeyZgMmFLvTdYC2b1A,"""semaglutide nausea"" #shorts",https://www.youtube.com/watch?v=iaCTRnIkbsg,Tips to Help Manage Your #Ozempic Side Effects,['ate'],data_raw/youtube_comments.jsonl
iaCTRnIkbsg,UgxzqHKI-zwJC3nMZ7B4AaABAg,"i buy  the 1gram stick and do .25 a week 
man i took 1g 2 times for 2 weeks first 2 days jesus crist i ate a ltitle bit and enxt day i vommited everything half disjested foods and started puking bile",0,2025-05-06T20:40:24Z,UC4YDaONqOnS8LUr2m6stPKg,"""semaglutide nausea"" #shorts",https://www.youtube.com/watch?v=iaCTRnIkbsg,Tips to Help Manage Your #Ozempic Side Effects,['ate'],data_raw/youtube_comments.jsonl
fF_3FsGbH6I,Ugzhym5JPQKopbx4j0p4AaABAg,"I had horrible mood effects, depressed, withdrawn, disconnected, brain fog etc..",30,2025-05-24T20:26:13Z,UC-FtoiiBoRTJr3sQzWqBvwQ,"""semaglutide nausea"" #shorts",https://www.youtube.com/watch?v=fF_3FsGbH6I,Ozempic in the ER: Side Effects of GLP-1 Receptor Agonists,['brain fog'],data_raw/youtube_comments.jsonl
fF_3FsGbH6I,UgxnRPqWBKototK-3614AaABAg,"Hi Doctor finally I have somewhat of an explanation as to what happened to me on GLP-1. I was taking it for 2 months and not only was I severely constipated (but didn't know it until my hospitalization) because I was still having bowel movements, but suddenly one day I felt nauseas and sick all night finally started vomiting in the morning the next day but the vomit was all fluids, bile, and eventually coffee grounds. I threw up like 5 times all liquid. Then I suddenly had a feeling of unquenchable thirst and everytime I tried to drink any water I would throw it back up. I also had all night pain and cramping from my waist down through my legs. After the dying of thirst feeling and inability to even sip water I called an ambulance (I live alone). Long story short still thirsty after 5 IVs (Im not diabetic), and also I take Suboxone so they did an abdominal xray right after I pooped in the E/R bathroom and the doctor said I was severely and dangerously impacted even though I pooped. She couldn't believe I had gone BEFORE the xrays. Well I had an anion gap and my blood PH was only 7.1 I had metabolic acidosis, lots of ketones/ketosis, then my blood pressure was really low, and I landed in the ICU. They gave me a nasty magnesium citrate drink and other laxatives and I basically 💩 my brains out multiple times. So my question is did I go into ketosis and metabolic acidosis because I was so constipated? Because I was eating food I wasnt starving myself but once I had the nausea I couldn't eat all day of course. By the time I was vomiting no food was in my stomach but I had eaten the day before so what exactly caused that ketosis and subsequent acidosis?  I cant take GLP-1 because between that and the suboxone the constipation gets so severe. Recently I landed in the hospital vomiting fluids non stop and unable to keep water down yet this time I did not have the ketosis or acidosis only the severe fecal impaction again. And I have no idea I'm impacted until they do an x-ray and tell me. Any feedback would be appreciated.",0,2026-03-23T01:44:23Z,UCtqmsl4h_2PxU4hQgs_J7HQ,"""semaglutide nausea"" #shorts",https://www.youtube.com/watch?v=fF_3FsGbH6I,Ozempic in the ER: Side Effects of GLP-1 Receptor Agonists,['dying'],data_raw/youtube_comments.jsonl
lg3Ch0g3eHA,Ugy0z_f15ngVdNAcJX14AaABAg,"Injected lastnight 7.5 mg.. i didnt have issues on the previous doses. Today i had asmall meal , and laiddown in the park, well now 7 hours afterwards food is undigested, and coming up when I belch. Im miserable with a stomach of undigested food  . All i had is a cup of cooked high protein pasta and soya bits.",0,2026-05-26T04:06:32Z,UCt9lRDtpfbn2du4c5dBlLAw,"""semaglutide nausea"" #shorts",https://www.youtube.com/watch?v=lg3Ch0g3eHA,"HOW TO MINIMIZE OZEMPIC (GLP1) SIDE EFFECTS! (Ozempic, Wegovy, Mounjaro, Zepbound etc)",['cooked'],data_raw/youtube_comments.jsonl
lg3Ch0g3eHA,UgyeIrUQXsJbMrv6za94AaABAg,I took my first shot 4 days ago and first day was fine 2nd day i didn’t feel hungry felt little but dizzy and heart burns too. 3rd day was worse i felt fine in the morning i did feel weak since i didn’t eat much. I did 1 hour of exercise in the morning and didn’t eat til later like 1 o clock. I ate tiny bit and all of sudden i felt nauseous and i guess that heart burns too feeling. I felt so tired i took a quick nap and i did eat protein and felt good. 4th day I felt fine and i ate yogurt and oatmeal and all if sudden felt so nauseous and super upset stomach and weak. I took a nap and woke up feeling shaky and felt weak. I am eating rice and eggs but feeling super loss of appetite. I hope this isn’t going to last long. I don’t know if i can stand this nausea and light headiness and heartburn.,3,2025-03-30T20:23:18Z,UCdPaUQH4bMfjdQrWnb0tMvQ,"""semaglutide nausea"" #shorts",https://www.youtube.com/watch?v=lg3Ch0g3eHA,"HOW TO MINIMIZE OZEMPIC (GLP1) SIDE EFFECTS! (Ozempic, Wegovy, Mounjaro, Zepbound etc)",['ate'],data_raw/youtube_comments.jsonl
lg3Ch0g3eHA,Ugy1oOZ5M1nZCQPp0fx4AaABAg,"I ate corn and black beans for dinner and ended up vomiting it up the next morning. My stomach still felt fuel and it seem like it takes a longer time to digest food. I am on day 5 and still have the nausea and vomiting. I been walking more which helps, but eaten smaller meals seems to be the key.",0,2025-08-05T00:36:25Z,UCS1rydNOnReO2MysauKU5KQ,"""semaglutide nausea"" #shorts",https://www.youtube.com/watch?v=lg3Ch0g3eHA,"HOW TO MINIMIZE OZEMPIC (GLP1) SIDE EFFECTS! (Ozempic, Wegovy, Mounjaro, Zepbound etc)",['ate'],data_raw/youtube_comments.jsonl
lllEqhWGrM8,UgwzPfWEypn5puNruNx4AaABAg,"yohimbine tolerance is the problem...I am 230 so I would need 20 mg of that thing , I can only tolerate 5 mg . More than that and I feel like dying .",1,2023-11-07T16:12:18Z,UCgEg17OipLsZ0buaCeeN7eQ,"""fat burner review"" #shorts",https://www.youtube.com/watch?v=lllEqhWGrM8,3 Fat Loss Supplements that ACTUALLY Work #shorts,['dying'],data_raw/youtube_comments.jsonl
ZBEOdXKEl-w,UgxIQn5BF9N4XJVok_p4AaABAg,Excise kero fr body v fit honi naal he fresh v feel keruge Bina mehnat sy khuch nahi milta,15,2023-01-12T16:29:28Z,UCuePVEDH_5aoOGbJpcVS03Q,"""fat burner review"" #shorts",https://www.youtube.com/watch?v=ZBEOdXKEl-w,Viral Weight Loss Tape| Flat Tummy in 30 Days #shorts #youtubeshorts,['fr'],data_raw/youtube_comments.jsonl
h7t52j3vtwI,UgwzgJCGIQzBepud3H94AaABAg,"Kept bumping into comments about Nixorus books, everyone saying theyre dangerously honest and almost banned-level info. Eventually, I caved and checked it out. Theyre right—this stuff hits different. Its weirdly addictive, probably because it feels like knowledge youre not supposed to find.",288,2025-08-15T09:38:17Z,UCJekKnFUip7P9bvbnsLoXOA,"""fat burner review"" #shorts",https://www.youtube.com/watch?v=h7t52j3vtwI,The MOST Powerful Fat-Burning Nutrient,['hits different'],data_raw/youtube_comments.jsonl
